,filebasename,structtype,event,freq
748,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fission,0.0
749,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fusion,0.0
750,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc021_predict_predict.tif,DUMP-,None,1.0
751,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc021_predict_predict.tif,DUMP-,Fission,0.0
752,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc021_predict_predict.tif,DUMP-,Fusion,0.0
753,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc021_predict_predict.tif,DUMP+,None,1.0
754,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc021_predict_predict.tif,DUMP+,Fission,0.0
755,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc021_predict_predict.tif,DUMP+,Fusion,0.0
756,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc022_predict_predict.tif,DUMP-,None,1.0
757,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc022_predict_predict.tif,DUMP-,Fission,0.0
758,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc022_predict_predict.tif,DUMP-,Fusion,0.0
759,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc022_predict_predict.tif,DUMP+,None,0.9824561403508771
760,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc022_predict_predict.tif,DUMP+,Fission,0.017543859649122806
761,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc022_predict_predict.tif,DUMP+,Fusion,0.0
762,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,1.0
763,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.0
764,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.0
765,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,0.967741935483871
766,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.03225806451612903
767,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.0
768,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,0.9
769,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.0
770,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.1
771,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,0.8064516129032258
772,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.0967741935483871
773,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.0967741935483871
774,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,None,0.84
775,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fission,0.0
776,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fusion,0.16
777,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,None,0.8235294117647058
778,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fission,0.09803921568627451
779,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fusion,0.0784313725490196
780,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.9545454545454546
781,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.0
782,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.045454545454545456
783,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,0.7884615384615384
784,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.07692307692307693
785,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.1346153846153846
786,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,None,0.8367346938775511
787,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fission,0.04081632653061224
788,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fusion,0.12244897959183673
789,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,None,1.0
790,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,Fission,0.0
791,20220530_y236_d5mi10s_003_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,Fusion,0.0
792,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,None,1.0
793,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fission,0.0
794,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fusion,0.0
795,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,0.967741935483871
796,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.03225806451612903
797,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.0
798,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,None,1.0
799,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fission,0.0
800,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fusion,0.0
801,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,None,1.0
802,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fission,0.0
803,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fusion,0.0
804,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,None,0.8611111111111112
805,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fission,0.0
806,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.1388888888888889
807,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,0.6666666666666666
808,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.14583333333333334
809,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.1875
810,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.9204545454545454
811,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.03409090909090909
812,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.045454545454545456
813,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,1.0
814,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.0
815,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.0
816,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,None,0.8461538461538461
817,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fission,0.0
818,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fusion,0.15384615384615385
819,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,None,0.9583333333333334
820,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fission,0.020833333333333332
821,20220530_y236_d5mi10s_004_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fusion,0.020833333333333332
822,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,None,0.8918918918918919
823,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fission,0.0
824,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fusion,0.10810810810810811
825,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,0.8431372549019608
826,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.0392156862745098
827,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.11764705882352941
828,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,0.9358974358974359
829,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.01282051282051282
830,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.05128205128205128
831,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,0.8709677419354839
832,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.12903225806451613
833,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.0
834,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,None,0.6506024096385542
835,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fission,0.10843373493975904
836,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fusion,0.24096385542168675
837,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,None,0.5555555555555556
838,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fission,0.0
839,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.4444444444444444
840,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,0.7419354838709677
841,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.12903225806451613
842,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.12903225806451613
843,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,None,0.9836065573770492
844,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fission,0.01639344262295082
845,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fusion,0.0
846,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,1.0
847,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.0
848,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.0
849,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.8372093023255814
850,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.046511627906976744
851,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.11627906976744186
852,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,0.967741935483871
853,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.016129032258064516
854,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.016129032258064516
855,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,None,0.7714285714285715
856,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fission,0.02857142857142857
857,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fusion,0.2
858,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,None,0.8275862068965517
859,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fission,0.10344827586206896
860,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fusion,0.06896551724137931
861,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,None,0.9473684210526315
862,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,Fission,0.02631578947368421
863,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,Fusion,0.02631578947368421
864,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,None,0.9354838709677419
865,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,Fission,0.03225806451612903
866,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
867,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,None,0.9298245614035088
868,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,Fission,0.023391812865497075
869,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,Fusion,0.04678362573099415
870,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,None,1.0
871,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fission,0.0
872,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fusion,0.0
873,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP-,None,0.9583333333333334
874,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP-,Fission,0.0
875,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP-,Fusion,0.041666666666666664
876,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP+,None,0.9354838709677419
877,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP+,Fission,0.03225806451612903
878,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
879,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc019_predict_predict.tif,DUMP-,None,0.96
880,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc019_predict_predict.tif,DUMP-,Fission,0.0
881,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc019_predict_predict.tif,DUMP-,Fusion,0.04
882,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc019_predict_predict.tif,DUMP+,None,0.95
883,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc019_predict_predict.tif,DUMP+,Fission,0.03333333333333333
884,20220530_y236_d5mi10s_005_D3D_3DALIGN_predictc019_predict_predict.tif,DUMP+,Fusion,0.016666666666666666
885,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,1.0
886,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.0
887,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.0
888,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,1.0
889,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.0
890,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.0
891,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,None,0.8947368421052632
892,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fission,0.0
893,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fusion,0.10526315789473684
894,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,None,0.921875
895,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fission,0.015625
896,20220530_y236_d5mi10s_006_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fusion,0.0625
897,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,None,0.958904109589041
898,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fission,0.0
899,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.0410958904109589
900,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,0.86
901,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.08
902,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.06
903,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,None,0.9210526315789473
904,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fission,0.05263157894736842
905,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fusion,0.02631578947368421
906,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,0.967741935483871
907,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.0
908,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
909,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,None,0.7875
910,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fission,0.025
911,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fusion,0.1875
912,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,None,0.7636363636363637
913,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fission,0.09090909090909091
914,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fusion,0.14545454545454545
915,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP-,None,0.9696969696969697
916,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP-,Fission,0.0
917,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP-,Fusion,0.030303030303030304
918,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP+,None,0.75
919,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP+,Fission,0.08333333333333333
920,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc014_predict_predict.tif,DUMP+,Fusion,0.16666666666666666
921,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP-,None,0.8876404494382022
922,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP-,Fission,0.011235955056179775
923,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP-,Fusion,0.10112359550561797
924,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,None,0.6551724137931034
925,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,Fission,0.1724137931034483
926,20220530_y236_d5mi10s_007_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,Fusion,0.1724137931034483
927,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,0.9142857142857143
928,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.0
929,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.08571428571428572
930,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,0.8387096774193549
931,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.06451612903225806
932,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.0967741935483871
933,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,None,0.864406779661017
934,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fission,0.01694915254237288
935,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fusion,0.11864406779661017
936,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,None,0.6129032258064516
937,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fission,0.25806451612903225
938,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fusion,0.12903225806451613
939,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,None,1.0
940,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fission,0.0
941,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fusion,0.0
942,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,None,1.0
943,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fission,0.0
944,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fusion,0.0
945,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,None,0.9459459459459459
946,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fission,0.02702702702702703
947,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fusion,0.02702702702702703
948,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,None,0.8709677419354839
949,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fission,0.06451612903225806
950,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fusion,0.06451612903225806
951,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,None,0.85
952,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fission,0.0
953,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fusion,0.15
954,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,None,0.89
955,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fission,0.06
956,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fusion,0.05
957,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,None,0.851063829787234
958,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,Fission,0.02127659574468085
959,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,Fusion,0.1276595744680851
960,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,None,0.8333333333333334
961,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fission,0.06666666666666667
962,20220530_y236_d5mi10s_008_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fusion,0.1
963,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc006_predict.tif,WT,None,0.9752066115702479
964,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc006_predict.tif,WT,Fission,0.008264462809917356
965,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc006_predict.tif,WT,Fusion,0.01652892561983471
966,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc008_predict.tif,WT,None,1.0
967,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc008_predict.tif,WT,Fission,0.0
968,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc008_predict.tif,WT,Fusion,0.0
969,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc009_predict.tif,WT,None,0.864
970,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc009_predict.tif,WT,Fission,0.04
971,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc009_predict.tif,WT,Fusion,0.096
972,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif,WT,None,0.8695652173913043
973,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif,WT,Fission,0.05217391304347826
974,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif,WT,Fusion,0.0782608695652174
975,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc013_predict.tif,WT,None,0.8823529411764706
976,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc013_predict.tif,WT,Fission,0.0392156862745098
977,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc013_predict.tif,WT,Fusion,0.0784313725490196
978,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc014_predict.tif,WT,None,0.8666666666666667
979,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc014_predict.tif,WT,Fission,0.06666666666666667
980,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc014_predict.tif,WT,Fusion,0.06666666666666667
981,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc016_predict.tif,WT,None,0.9135802469135802
982,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc016_predict.tif,WT,Fission,0.037037037037037035
983,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc016_predict.tif,WT,Fusion,0.04938271604938271
