"filebasename","mito_id","n_aggs","meandist2centroid","drugtime","gt"
"20221027_y297_210mBE_snapshot_006_D3D_ALXc009_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_006_D3D_ALXc009_predict_predict.tif",3,2,0.403931048340618,300,"y297"
"20221027_y297_210mBE_snapshot_006_D3D_ALXc010_predict_predict.tif",1,4,1.29317983496353,300,"y297"
"20221027_y297_210mBE_snapshot_006_D3D_ALXc011_predict_predict.tif",1,2,1.69707127934366,300,"y297"
"20221027_y297_210mBE_snapshot_006_D3D_ALXc014_predict_predict.tif",1,3,0.763627795319338,300,"y297"
"20221027_y297_210mBE_snapshot_007_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_007_D3D_ALXc003_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_007_D3D_ALXc004_predict_predict.tif",1,4,1.31465185543809,300,"y297"
"20221027_y297_210mBE_snapshot_007_D3D_ALXc007_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_007_D3D_ALXc009_predict_predict.tif",1,2,1.2072587903559,300,"y297"
"20221027_y297_210mBE_snapshot_007_D3D_ALXc010_predict_predict.tif",1,3,0.746984555475215,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc002_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc003_predict_predict.tif",1,2,0.475854090663807,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc005_predict_predict.tif",1,2,0.47294896343515,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc006_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc007_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc008_predict_predict.tif",1,2,0.289083608222543,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc011_predict_predict.tif",2,2,0.505208081716564,300,"y297"
"20221027_y297_210mBE_snapshot_008_D3D_ALXc012_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc003_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc004_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc005_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc006_predict_predict.tif",1,4,0.947002000155079,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc007_predict_predict.tif",1,3,2.0432665628094,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc008_predict_predict.tif",2,2,0.635201314488178,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc010_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc010_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc011_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc012_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc012_predict_predict.tif",2,2,1.00262031303098,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc014_predict_predict.tif",1,2,0.502785777806779,300,"y297"
"20221027_y297_210mBE_snapshot_009_D3D_ALXc015_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc000_predict_predict.tif",1,2,0.707921521624468,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc001_predict_predict.tif",1,2,0.422894498751875,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc003_predict_predict.tif",1,2,0.405840132938029,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc004_predict_predict.tif",1,4,0.914321924872459,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc005_predict_predict.tif",1,2,0.406052523377414,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc008_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc009_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc010_predict_predict.tif",1,2,0.391835290144883,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc012_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc013_predict_predict.tif",3,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_010_D3D_ALXc014_predict_predict.tif",1,3,0.917483443609576,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc001_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc003_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc004_predict_predict.tif",1,3,2.06855449820238,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc005_predict_predict.tif",1,2,0.78946351725689,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc006_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc008_predict_predict.tif",2,2,0.813124844539841,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc009_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc011_predict_predict.tif",1,2,1.86575725286933,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc012_predict_predict.tif",1,2,0.857566539128166,300,"y297"
"20221027_y297_210mBE_snapshot_011_D3D_ALXc012_predict_predict.tif",2,2,0.362082298980437,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc001_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc003_predict_predict.tif",1,2,0.386615637781596,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc003_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc005_predict_predict.tif",1,3,2.54587717973572,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc006_predict_predict.tif",1,2,0.665699298870351,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc006_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc007_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc008_predict_predict.tif",1,5,0.640877443653537,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc009_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_012_D3D_ALXc009_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc000_predict_predict.tif",2,2,0.845662545249948,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc001_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc002_predict_predict.tif",1,3,1.93870355424408,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc003_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc004_predict_predict.tif",1,2,0.553866902023482,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc005_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc006_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc007_predict_predict.tif",1,2,1.57781633469744,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc008_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc009_predict_predict.tif",1,2,0.539183978213703,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc010_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc011_predict_predict.tif",1,2,1.67952891557603,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc012_predict_predict.tif",1,2,0.690155109875548,300,"y297"
"20221027_y297_210mBE_snapshot_013_D3D_ALXc013_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc000_predict_predict.tif",1,2,0.520042211370904,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc002_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc003_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc003_predict_predict.tif",3,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc005_predict_predict.tif",1,3,1.1955367702727,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc006_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc009_predict_predict.tif",1,4,0.707607152921589,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc010_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc012_predict_predict.tif",1,2,0.807850450809001,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc013_predict_predict.tif",1,2,1.79480520254519,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc013_predict_predict.tif",2,2,0.675688317180289,300,"y297"
"20221027_y297_210mBE_snapshot_014_D3D_ALXc014_predict_predict.tif",1,2,1.79207768962852,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc000_predict_predict.tif",1,3,1.38236888631118,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc001_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc002_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc003_predict_predict.tif",1,7,1.58757477382124,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc004_predict_predict.tif",1,2,0.611945220276052,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc005_predict_predict.tif",1,2,2.3529743742701,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc006_predict_predict.tif",1,2,0.453894164930484,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc007_predict_predict.tif",1,7,1.92510241376556,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc008_predict_predict.tif",1,2,1.41918267228214,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc009_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc011_predict_predict.tif",1,2,0.728922700579428,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc016_predict_predict.tif",1,2,0.630246093824065,300,"y297"
"20221027_y297_210mBE_snapshot_015_D3D_ALXc017_predict_predict.tif",1,2,0.275144928491698,300,"y297"
"20221027_y297_210mBE_snapshot_016_D3D_ALXc004_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_016_D3D_ALXc004_predict_predict.tif",2,2,1.30294886132903,300,"y297"
"20221027_y297_210mBE_snapshot_016_D3D_ALXc005_predict_predict.tif",1,3,1.28687653586562,300,"y297"
"20221027_y297_210mBE_snapshot_016_D3D_ALXc006_predict_predict.tif",1,2,1.28783843252528,300,"y297"
"20221027_y297_210mBE_snapshot_016_D3D_ALXc007_predict_predict.tif",1,2,0.547967639961711,300,"y297"
"20221027_y297_210mBE_snapshot_016_D3D_ALXc008_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_016_D3D_ALXc009_predict_predict.tif",1,3,1.06961194122687,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc000_predict_predict.tif",1,2,0.906507500645719,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc001_predict_predict.tif",1,2,1.68442582972167,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc002_predict_predict.tif",2,2,0.423578780429696,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc003_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc004_predict_predict.tif",1,2,0.474992915466823,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc008_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc009_predict_predict.tif",1,3,0.987040714883043,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc010_predict_predict.tif",1,2,0.465512134120228,300,"y297"
"20221027_y297_210mBE_snapshot_017_D3D_ALXc013_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc000_predict_predict.tif",2,2,0.513213055372513,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc001_predict_predict.tif",1,2,0.527880647501551,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc002_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc007_predict_predict.tif",2,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc009_predict_predict.tif",1,2,2.53320008601622,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc010_predict_predict.tif",1,2,0.621679199150887,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc013_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc013_predict_predict.tif",3,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc014_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_018_D3D_ALXc015_predict_predict.tif",1,2,1.66876120331408,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc001_predict_predict.tif",2,2,0.561790173427652,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc002_predict_predict.tif",1,2,0.466692728534949,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc002_predict_predict.tif",3,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc004_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc005_predict_predict.tif",1,3,0.734775064577282,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc006_predict_predict.tif",1,2,0.521344378451421,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc007_predict_predict.tif",1,2,0.617330080537528,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc008_predict_predict.tif",1,2,0.71835423101936,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc009_predict_predict.tif",1,2,0.503648692205237,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc010_predict_predict.tif",1,2,1.32513240892917,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc011_predict_predict.tif",1,2,0.913128029434613,300,"y297"
"20221027_y297_210mBE_snapshot_019_D3D_ALXc013_predict_predict.tif",1,4,1.06685640798318,300,"y297"
"20221027_y297_210mBE_snapshot_020_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_020_D3D_ALXc001_predict_predict.tif",1,2,1.40877696377558,300,"y297"
"20221027_y297_210mBE_snapshot_020_D3D_ALXc002_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_020_D3D_ALXc006_predict_predict.tif",1,2,0.488342453158135,300,"y297"
"20221027_y297_210mBE_snapshot_020_D3D_ALXc011_predict_predict.tif",1,2,0.358859874668595,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc001_predict_predict.tif",1,2,0.533975290283358,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc002_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc004_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc005_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc005_predict_predict.tif",2,2,1.36883200758346,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc006_predict_predict.tif",1,2,0.814531259753374,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc008_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_021_D3D_ALXc009_predict_predict.tif",1,2,0.655677777473752,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc000_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc001_predict_predict.tif",1,3,0.422917350861381,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc002_predict_predict.tif",1,2,0.368392259884049,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc005_predict_predict.tif",1,2,0.827819545790433,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc009_predict_predict.tif",1,2,0.632262517914452,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc011_predict_predict.tif",1,1,0,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc013_predict_predict.tif",1,2,3.05208670279368,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc014_predict_predict.tif",1,2,0.453090676254748,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc015_predict_predict.tif",1,3,1.58581909413106,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc016_predict_predict.tif",1,2,0.5760730656238,300,"y297"
"20221027_y297_210mBE_snapshot_022_D3D_ALXc017_predict_predict.tif",1,1,0,300,"y297"
"20221007_y246_120mBE_000_D3D_ALXc001_predict_predict.tif",1,2,0.944200426799497,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc003_predict_predict.tif",1,4,2.59885111748114,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc004_predict_predict.tif",1,4,1.64260873435105,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc006_predict_predict.tif",1,3,0.884608134216111,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc010_predict_predict.tif",1,3,3.95056959923012,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc011_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc012_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc013_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_000_D3D_ALXc014_predict_predict.tif",1,4,2.57070313634713,120,"y246"
"20221007_y246_120mBE_001_D3D_ALXc000_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_001_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_001_D3D_ALXc002_predict_predict.tif",1,3,3.637020842894,120,"y246"
"20221007_y246_120mBE_001_D3D_ALXc004_predict_predict.tif",1,2,3.29718216015192,120,"y246"
"20221007_y246_120mBE_001_D3D_ALXc007_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_001_D3D_ALXc008_predict_predict.tif",1,3,3.55716761566393,120,"y246"
"20221007_y246_120mBE_002_D3D_ALXc000_predict_predict.tif",1,6,2.44440186561215,120,"y246"
"20221007_y246_120mBE_003_D3D_ALXc001_predict_predict.tif",1,2,0.536318233732639,120,"y246"
"20221007_y246_120mBE_003_D3D_ALXc004_predict_predict.tif",1,3,1.62932204750368,120,"y246"
"20221007_y246_120mBE_003_D3D_ALXc006_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_004_D3D_ALXc000_predict_predict.tif",1,2,1.50750140204484,120,"y246"
"20221007_y246_120mBE_004_D3D_ALXc002_predict_predict.tif",1,2,1.51489800166567,120,"y246"
"20221007_y246_120mBE_004_D3D_ALXc002_predict_predict.tif",2,3,2.09199638281129,120,"y246"
"20221007_y246_120mBE_004_D3D_ALXc004_predict_predict.tif",1,1,0,120,"y246"
"20221007_y246_120mBE_004_D3D_ALXc004_predict_predict.tif",2,2,0.390924972232077,120,"y246"
"20221007_y246_120mBE_004_D3D_ALXc004_predict_predict.tif",3,1,0,120,"y246"
"20221007_y246_120mBE_005_D3D_ALXc000_predict_predict.tif",1,7,2.61512474091125,120,"y246"
"20221007_y246_120mBE_005_D3D_ALXc002_predict_predict.tif",1,7,1.6333753995909,120,"y246"
"20221007_y246_120mBE_006_D3D_ALXc000_predict_predict.tif",1,4,2.30684244292652,120,"y246"
"20221007_y246_120mBE_006_D3D_ALXc001_predict_predict.tif",1,5,2.34789145378529,120,"y246"
"20221007_y246_120mBE_006_D3D_ALXc002_predict_predict.tif",1,4,3.63439129455557,120,"y246"
"20221007_y246_120mBE_006_D3D_ALXc003_predict_predict.tif",1,2,2.14071682071376,120,"y246"
"20221007_y246_120mBE_006_D3D_ALXc004_predict_predict.tif",1,8,2.63751656701082,120,"y246"
"20221007_y246_120mBE_006_D3D_ALXc005_predict_predict.tif",1,2,0.705573269031686,120,"y246"
"20221007_y246_120mBE_006_D3D_ALXc005_predict_predict.tif",2,1,0,120,"y246"
"20221007_y246_120mBE_007_D3D_ALXc000_predict_predict.tif",1,5,2.42174655648256,120,"y246"
"20221007_y246_120mBE_007_D3D_ALXc001_predict_predict.tif",1,4,3.57228443519211,120,"y246"
"20221007_y246_120mBE_007_D3D_ALXc002_predict_predict.tif",1,4,2.31809765608716,120,"y246"
"20230207_y246_120mBE_000_D3Dc001_predict_predict.tif",1,2,4.39543428640093,120,"y246"
"20230207_y246_120mBE_000_D3Dc002_predict_predict.tif",1,2,1.29705733675407,120,"y246"
"20230207_y246_120mBE_000_D3Dc003_predict_predict.tif",1,3,1.42053843332208,120,"y246"
"20230207_y246_120mBE_001_D3Dc000_predict_predict.tif",1,1,0,120,"y246"
"20230207_y246_120mBE_001_D3Dc001_predict_predict.tif",1,2,2.86039430722003,120,"y246"
"20230207_y246_120mBE_001_D3Dc002_predict_predict.tif",1,3,2.32120767991375,120,"y246"
"20230207_y246_120mBE_001_D3Dc003_predict_predict.tif",1,2,1.15467995424002,120,"y246"
"20230207_y246_120mBE_001_D3Dc003_predict_predict.tif",2,1,0,120,"y246"
"20230207_y246_120mBE_001_D3Dc004_predict_predict.tif",1,2,1.75367802744569,120,"y246"
"20230207_y246_120mBE_002_D3Dc004_predict_predict.tif",1,1,0,120,"y246"
"20230207_y246_120mBE_002_D3Dc005_predict_predict.tif",1,2,1.39836724972296,120,"y246"
"20230207_y246_120mBE_002_D3Dc008_predict_predict.tif",1,4,2.26661180065694,120,"y246"
"20230207_y246_120mBE_003_D3Dc001_predict_predict.tif",1,2,0.632145110142809,120,"y246"
"20230207_y246_120mBE_003_D3Dc001_predict_predict.tif",2,1,0,120,"y246"
"20230207_y246_120mBE_003_D3Dc001_predict_predict.tif",3,1,0,120,"y246"
"20230207_y246_120mBE_003_D3Dc003_predict_predict.tif",1,1,0,120,"y246"
"20230207_y246_120mBE_003_D3Dc003_predict_predict.tif",2,3,1.18568356132509,120,"y246"
"20230207_y246_120mBE_003_D3Dc004_predict_predict.tif",1,6,1.21171637408422,120,"y246"
"20230207_y246_120mBE_003_D3Dc004_predict_predict.tif",2,1,0,120,"y246"
"20230207_y246_120mBE_003_D3Dc007_predict_predict.tif",1,4,2.19767132217523,120,"y246"
"20230207_y246_120mBE_003_D3Dc008_predict_predict.tif",1,2,2.59752857730924,120,"y246"
"20230207_y246_120mBE_004_D3Dc001_predict_predict.tif",1,3,1.85619815527391,120,"y246"
"20230207_y246_120mBE_004_D3Dc008_predict_predict.tif",1,2,1.27454374077549,120,"y246"
"20230207_y246_120mBE_004_D3Dc009_predict_predict.tif",1,4,1.98343900442956,120,"y246"
"20230207_y246_120mBE_004_D3Dc010_predict_predict.tif",1,2,3.00892599092518,120,"y246"
"20230207_y246_120mBE_004_D3Dc011_predict_predict.tif",1,4,1.68072842641975,120,"y246"
"20230207_y246_120mBE_004_D3Dc012_predict_predict.tif",1,1,0,120,"y246"
"20230207_y246_120mBE_005_D3Dc000_predict_predict.tif",1,2,0.755441481399312,120,"y246"
"20230207_y246_120mBE_005_D3Dc000_predict_predict.tif",2,1,0,120,"y246"
"20230207_y246_120mBE_005_D3Dc002_predict_predict.tif",1,3,2.15141808437016,120,"y246"
"20230207_y246_120mBE_005_D3Dc004_predict_predict.tif",1,2,0.869653026652193,120,"y246"
"20230207_y246_120mBE_005_D3Dc004_predict_predict.tif",2,4,2.10516470664832,120,"y246"
"20230207_y246_120mBE_005_D3Dc006_predict_predict.tif",1,2,1.71716073977782,120,"y246"
"20230207_y246_120mBE_005_D3Dc006_predict_predict.tif",2,1,0,120,"y246"
"20230207_y246_120mBE_005_D3Dc007_predict_predict.tif",1,1,0,120,"y246"
"20230207_y246_120mBE_005_D3Dc008_predict_predict.tif",1,3,1.77232920173836,120,"y246"
"20230207_y246_120mBE_006_D3Dc001_predict_predict.tif",1,5,3.37776130280126,120,"y246"
"20230207_y246_120mBE_006_D3Dc003_predict_predict.tif",1,4,2.44172213283253,120,"y246"
"20230207_y246_120mBE_006_D3Dc004_predict_predict.tif",1,3,3.42449225427167,120,"y246"
"20230207_y246_120mBE_006_D3Dc005_predict_predict.tif",1,1,0,120,"y246"
"20230207_y246_120mBE_006_D3Dc008_predict_predict.tif",1,2,1.70632506598085,120,"y246"
"20230207_y246_120mBE_006_D3Dc009_predict_predict.tif",1,4,2.01320382473535,120,"y246"
"20230207_y246_120mBE_007_D3Dc001_predict_predict.tif",1,2,0.91471937119061,120,"y246"
"20230207_y246_120mBE_007_D3Dc002_predict_predict.tif",1,3,1.56411490292217,120,"y246"
"20230207_y246_120mBE_007_D3Dc002_predict_predict.tif",2,2,0.996307009591626,120,"y246"
"20230207_y246_120mBE_007_D3Dc003_predict_predict.tif",1,4,3.28439000953151,120,"y246"
"20230207_y246_120mBE_007_D3Dc004_predict_predict.tif",1,5,1.83236058604413,120,"y246"
"20230207_y246_120mBE_007_D3Dc005_predict_predict.tif",1,3,1.76243060514101,120,"y246"
"20230207_y246_120mBE_007_D3Dc006_predict_predict.tif",1,3,1.53045294407902,120,"y246"
"20230207_y246_120mBE_007_D3Dc007_predict_predict.tif",1,9,3.45355647163184,120,"y246"
"20230207_y246_120mBE_008_D3Dc000_predict_predict.tif",1,1,0,120,"y246"
"20230207_y246_120mBE_008_D3Dc002_predict_predict.tif",1,3,1.13700444860849,120,"y246"
"20230207_y246_120mBE_008_D3Dc006_predict_predict.tif",1,2,1.06831660199534,120,"y246"
"20230207_y246_120mBE_008_D3Dc007_predict_predict.tif",1,3,1.57272317103503,120,"y246"
"20230207_y246_120mBE_008_D3Dc007_predict_predict.tif",2,1,0,120,"y246"
