"iteration","pAggInherited","class"
864,0.530232558139535,"wt"
865,0.506976744186047,"wt"
866,0.47906976744186,"wt"
867,0.516279069767442,"wt"
868,0.497674418604651,"wt"
869,0.46046511627907,"wt"
870,0.465116279069767,"wt"
871,0.525581395348837,"wt"
872,0.455813953488372,"wt"
873,0.455813953488372,"wt"
874,0.544186046511628,"wt"
875,0.497674418604651,"wt"
876,0.446511627906977,"wt"
877,0.493023255813954,"wt"
878,0.516279069767442,"wt"
879,0.502325581395349,"wt"
880,0.530232558139535,"wt"
881,0.465116279069767,"wt"
882,0.525581395348837,"wt"
883,0.46046511627907,"wt"
884,0.469767441860465,"wt"
885,0.418604651162791,"wt"
886,0.530232558139535,"wt"
887,0.558139534883721,"wt"
888,0.511627906976744,"wt"
889,0.493023255813954,"wt"
890,0.52093023255814,"wt"
891,0.511627906976744,"wt"
892,0.530232558139535,"wt"
893,0.511627906976744,"wt"
894,0.511627906976744,"wt"
895,0.432558139534884,"wt"
896,0.525581395348837,"wt"
897,0.502325581395349,"wt"
898,0.497674418604651,"wt"
899,0.437209302325581,"wt"
900,0.483720930232558,"wt"
901,0.474418604651163,"wt"
902,0.483720930232558,"wt"
903,0.47906976744186,"wt"
904,0.469767441860465,"wt"
905,0.534883720930233,"wt"
906,0.497674418604651,"wt"
907,0.441860465116279,"wt"
908,0.47906976744186,"wt"
909,0.437209302325581,"wt"
910,0.488372093023256,"wt"
911,0.437209302325581,"wt"
912,0.483720930232558,"wt"
913,0.46046511627907,"wt"
914,0.502325581395349,"wt"
915,0.446511627906977,"wt"
916,0.493023255813954,"wt"
917,0.46046511627907,"wt"
918,0.46046511627907,"wt"
919,0.511627906976744,"wt"
920,0.46046511627907,"wt"
921,0.483720930232558,"wt"
922,0.497674418604651,"wt"
923,0.47906976744186,"wt"
924,0.534883720930233,"wt"
925,0.493023255813954,"wt"
926,0.52093023255814,"wt"
927,0.469767441860465,"wt"
928,0.53953488372093,"wt"
929,0.441860465116279,"wt"
930,0.511627906976744,"wt"
931,0.493023255813954,"wt"
932,0.493023255813954,"wt"
933,0.497674418604651,"wt"
934,0.493023255813954,"wt"
935,0.530232558139535,"wt"
936,0.47906976744186,"wt"
937,0.455813953488372,"wt"
938,0.455813953488372,"wt"
939,0.474418604651163,"wt"
940,0.483720930232558,"wt"
941,0.52093023255814,"wt"
942,0.446511627906977,"wt"
943,0.52093023255814,"wt"
944,0.497674418604651,"wt"
945,0.516279069767442,"wt"
946,0.46046511627907,"wt"
947,0.502325581395349,"wt"
948,0.488372093023256,"wt"
949,0.465116279069767,"wt"
950,0.451162790697674,"wt"
951,0.483720930232558,"wt"
952,0.534883720930233,"wt"
953,0.502325581395349,"wt"
954,0.52093023255814,"wt"
955,0.506976744186047,"wt"
956,0.52093023255814,"wt"
957,0.553488372093023,"wt"
958,0.455813953488372,"wt"
959,0.502325581395349,"wt"
960,0.511627906976744,"wt"
961,0.474418604651163,"wt"
962,0.488372093023256,"wt"
963,0.516279069767442,"wt"
964,0.558139534883721,"wt"
965,0.488372093023256,"wt"
966,0.469767441860465,"wt"
967,0.483720930232558,"wt"
968,0.506976744186047,"wt"
969,0.534883720930233,"wt"
970,0.474418604651163,"wt"
971,0.511627906976744,"wt"
972,0.511627906976744,"wt"
973,0.493023255813954,"wt"
974,0.469767441860465,"wt"
975,0.534883720930233,"wt"
976,0.493023255813954,"wt"
977,0.446511627906977,"wt"
978,0.474418604651163,"wt"
979,0.483720930232558,"wt"
980,0.511627906976744,"wt"
981,0.534883720930233,"wt"
982,0.488372093023256,"wt"
983,0.576744186046512,"wt"
984,0.534883720930233,"wt"
985,0.488372093023256,"wt"
986,0.446511627906977,"wt"
987,0.534883720930233,"wt"
988,0.455813953488372,"wt"
989,0.516279069767442,"wt"
990,0.497674418604651,"wt"
991,0.488372093023256,"wt"
992,0.506976744186047,"wt"
993,0.465116279069767,"wt"
994,0.497674418604651,"wt"
995,0.493023255813954,"wt"
996,0.544186046511628,"wt"
997,0.474418604651163,"wt"
998,0.488372093023256,"wt"
999,0.469767441860465,"wt"
1000,0.455813953488372,"wt"
