"filebasename","normalized_bias","placeholder"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc003_predict.tif",0.718285309220446,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc003_predict.tif",0.684650576034262,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc003_predict.tif",0.623263580940165,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc003_predict.tif",0.532216879296759,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc003_predict.tif",0.295354627192674,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc003_predict.tif",0.408184202159493,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc003_predict.tif",0.30696879551894,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc008_predict.tif",0.409143105283948,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc009_predict.tif",0.62108504303239,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc010_predict.tif",0.162436633891779,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc010_predict.tif",0.127241152379741,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc011_predict.tif",0.858870254605326,"x"
"20220526_y200_d5mi10s_007_D3D_3DALIGN_predictc011_predict.tif",0.793318071270105,"x"
"20220526_y200_d5mi10s_009_D3D_3DALIGN_predictc009_predict.tif",0.711038946567374,"x"
"20220526_y200_d5mi10s_009_D3D_3DALIGN_predictc015_predict.tif",0.364854146935304,"x"
"20220526_y200_d5mi10s_009_D3D_3DALIGN_predictc015_predict.tif",0.380253023839823,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc003_predict.tif",0.631027874478862,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc005_predict.tif",1,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc005_predict.tif",0.758143497307601,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc005_predict.tif",0.966151024925314,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc005_predict.tif",0.103272511759728,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc005_predict.tif",0.287414121487958,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc005_predict.tif",0.267434723515415,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc008_predict.tif",0.588238446815022,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc008_predict.tif",0.322413966746565,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc008_predict.tif",0.285879872304541,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc008_predict.tif",0,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc008_predict.tif",0.243877717723083,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc008_predict.tif",0.779172705465072,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc008_predict.tif",0.604800966504112,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc012_predict.tif",0.139222366177389,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc012_predict.tif",0.27004703768463,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc013_predict.tif",0.162955580424576,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc013_predict.tif",0.250579347180683,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc013_predict.tif",0.159886134772442,"x"
"20220526_y200_d5mi10s_010_D3D_3DALIGN_predictc013_predict.tif",0.246199974783506,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc004_predict.tif",0.727914580739889,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc004_predict.tif",0,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc006_predict.tif",0.403131297631303,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc006_predict.tif",0.64616471105246,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc008_predict.tif",0.222407837218128,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc009_predict.tif",0.805053512716431,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc009_predict.tif",0.480361165843402,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc009_predict.tif",0.701474221836797,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc010_predict.tif",0.485568932811319,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc010_predict.tif",0.513088248458635,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc010_predict.tif",0.0669261017087203,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc010_predict.tif",0.848507510554049,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc010_predict.tif",0.982493668440683,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc010_predict.tif",0.242655297291707,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",1,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0.914398949041947,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0.510674930664867,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0.252110958262283,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0.18438891033371,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0.711961071974083,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0.882812086878944,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc012_predict.tif",0.271297146923354,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc014_predict.tif",0.329367527691281,"x"
"20220526_y200_d5mi10s_011_D3D_3DALIGN_predictc014_predict.tif",0.196303183278042,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc005_predict.tif",0.761723157354477,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc005_predict.tif",0.507029011355021,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc005_predict.tif",1,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc005_predict.tif",0.738181094934337,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc005_predict.tif",0.446615717975331,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc005_predict.tif",0.265895073524458,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc005_predict.tif",0,"x"
"20220526_y200_d5mi10s_012_D3D_3DALIGN_predictc006_predict.tif",0.467969345526407,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc004_predict.tif",0.613396551223177,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc004_predict.tif",0.0289684958723962,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc007_predict.tif",0,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc007_predict.tif",0.973372778099493,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc007_predict.tif",0.87557152435233,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc012_predict.tif",0.789276644871299,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc012_predict.tif",0.868746187197224,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc017_predict.tif",0.693620129240226,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc017_predict.tif",0.974282287297757,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc017_predict.tif",0.26477005059712,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc017_predict.tif",0,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc017_predict.tif",0.0831237210370059,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc020_predict.tif",0.366040930326847,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc020_predict.tif",0.561158235225119,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc021_predict.tif",0.97744551351926,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc021_predict.tif",0.0863448286059493,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc021_predict.tif",0.364093320629117,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc024_predict.tif",0.419977595662638,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc024_predict.tif",0.14434927266276,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc025_predict.tif",0.906706778258514,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc025_predict.tif",0.846955814872591,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc025_predict.tif",0.767255846155149,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc025_predict.tif",0.75252689928733,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc025_predict.tif",0.134423358631927,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc025_predict.tif",0.844252477692568,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc026_predict.tif",0.691970370766598,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc026_predict.tif",0.872386383530338,"x"
"20220526_y200_d5mi10s_013_D3D_3DALIGN_predictc026_predict.tif",0.856731909656947,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc001_predict.tif",0.575784730156697,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc001_predict.tif",0.887873618238148,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc001_predict.tif",0.680148514470709,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc002_predict.tif",0.462534178811754,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc005_predict.tif",0.216119211548219,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc005_predict.tif",0.740491833419581,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc007_predict.tif",0.867211542996975,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc007_predict.tif",0.865002294122105,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc007_predict.tif",0.730248883978275,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc007_predict.tif",0,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc007_predict.tif",0,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc015_predict.tif",0.152795386734534,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc015_predict.tif",0.945984235348005,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc015_predict.tif",0.151456147670566,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc015_predict.tif",0.0194485572831582,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc015_predict.tif",0.438834355533573,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc015_predict.tif",0.80578083446967,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc016_predict.tif",0.167367342687311,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc016_predict.tif",0.356857469777867,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc016_predict.tif",0.345222198601669,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc016_predict.tif",0.849229936301522,"x"
"20220526_y200_d5mi10s_014_D3D_3DALIGN_predictc016_predict.tif",0.0844139491359096,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc004_predict.tif",0.537475971141533,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc006_predict.tif",0.290086870360696,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc006_predict.tif",0.194010111103178,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc006_predict.tif",0.40199552318736,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc007_predict.tif",0.651249927436057,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc007_predict.tif",0,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc014_predict.tif",0.251840004732837,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc014_predict.tif",0.395720428924756,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc014_predict.tif",0.435422763362343,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc014_predict.tif",0.36451720064066,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc014_predict.tif",0.344625267957522,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc014_predict.tif",0.241214513080927,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc014_predict.tif",0.246206168919359,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc017_predict.tif",0.907167495027367,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc017_predict.tif",0.487065114552162,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc017_predict.tif",0.793289857233831,"x"
"20220526_y200_d5mi10s_015_D3D_3DALIGN_predictc017_predict.tif",0.790696093227032,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc000_predict.tif",0,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc006_predict.tif",0.432316851878475,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc009_predict.tif",0.248552581643306,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc009_predict.tif",0,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc009_predict.tif",0.601960383418936,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc009_predict.tif",0.899062005761147,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc009_predict.tif",0,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc015_predict.tif",0.0695798379919697,"x"
"20220526_y200_d5mi10s_016_D3D_3DALIGN_predictc015_predict.tif",0.752181607013226,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc000_predict.tif",0,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc000_predict.tif",0.667869683328918,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc000_predict.tif",0.0440027370857694,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc000_predict.tif",0.727415953113277,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc000_predict.tif",0.52041845295806,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc001_predict.tif",0.716683235917686,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc001_predict.tif",0.69632513454641,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc001_predict.tif",0.291296207622088,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc001_predict.tif",0.587916827994237,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc001_predict.tif",0.209350944663184,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc003_predict.tif",0.223515057987723,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc003_predict.tif",0.825215826441439,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc003_predict.tif",0.0528636130322171,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc003_predict.tif",0.17864745407036,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc003_predict.tif",0.506492928981712,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc005_predict.tif",0.36030894710786,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc005_predict.tif",0.974282287297757,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc006_predict.tif",0.679732949415624,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc008_predict.tif",0.631662737589128,"x"
"20220526_y200_d5mi10s_017_D3D_3DALIGN_predictc008_predict.tif",0.368633415266161,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc004_predict.tif",0.735311204484077,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc004_predict.tif",0.210066852641231,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc005_predict.tif",0.334724120050329,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc005_predict.tif",0.201369330240688,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc007_predict.tif",0.402637516772887,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc007_predict.tif",0.716239353929327,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc009_predict.tif",0.330092887758589,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc009_predict.tif",0.68005279474211,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc009_predict.tif",0.36605454843447,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc009_predict.tif",0.240877993808284,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc009_predict.tif",0.386544100071392,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc012_predict.tif",1,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc012_predict.tif",0.41682285477924,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc016_predict.tif",0.691422682247005,"x"
"20220526_y200_d5mi10s_019_D3D_3DALIGN_predictc016_predict.tif",0.733924812862929,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc006_predict.tif",1,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc009_predict.tif",0.14346016036172,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc009_predict.tif",0.368791255226608,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif",0,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif",1,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif",0.3798103726387,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif",0.388358669211478,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc011_predict.tif",1,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc013_predict.tif",0.0109498836055551,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc013_predict.tif",0.0399815980029933,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc014_predict.tif",0.802155143913959,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc014_predict.tif",0.698324562263286,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc014_predict.tif",0.830724506834935,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc014_predict.tif",0.751503860088786,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc016_predict.tif",0.778291718683349,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc016_predict.tif",0.723401474799675,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc016_predict.tif",0.38816185095976,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc018_predict.tif",0.135188279978992,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc018_predict.tif",0.61506636439873,"x"
"20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc018_predict.tif",1,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc001_predict.tif",0.810914348235786,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",0,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",0.667495072207103,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",0.765088078910694,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",0.284948284526497,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",0.445262752484328,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",0.129352304739754,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",1,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif",0.518073467057373,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif",0.199505954533501,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif",0.466702003506043,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif",0.651591265427685,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif",0.761314764215411,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif",0.211349143223371,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc006_predict.tif",0.0792451467655546,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc008_predict.tif",0.143185674269355,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc008_predict.tif",0.42065019767644,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif",0.973127815756579,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif",0.713178619888696,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif",0.55694002880263,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif",0.34578895761543,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif",0.654720650872055,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif",0.4294565742045,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc013_predict.tif",0.571924503640177,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc013_predict.tif",0.8357062668438,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc013_predict.tif",0.663121330941785,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc013_predict.tif",0.485048881026084,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif",0.497537649298085,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif",0.941016792418382,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif",0.526507302100872,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif",0,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif",0.893637921141414,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc016_predict.tif",0.364252216794583,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc016_predict.tif",0.309340767472692,"x"
"20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc016_predict.tif",0.63998393846812,"x"
